calculation_id,formula,source_ids,assumption_ids,input_calculation_ids,input_values,input_units,output_value,output_unit,script_path,script_version,notes
CALC_CROP_V28_IMPORTS_2025,selected HS net weights grouped to model crops with rice/sugar conversions and coconut one-to-one mapping; kg / 1e9,SRC_FOOD_COMTRADE_CROPS_FJI_2025 SRC_FOOD_FIJI_IMTS_2025,ASM_CROP_RICE_PADDY_EQUIV ASM_CROP_SUGAR_CANE_EQUIV ASM_CROP_COCONUT_ONE_TO_ONE ASM_CROP_OTHER_GROUP_FIXED,,"{""070999"":58967.98,""071410"":0.0,""071420"":623.5,""071440"":0.0,""071490"":28532.71,""080111"":156770.074,""080112"":0.0,""080119"":815.52,""081090"":36401.429,""0904"":153435.051,""100610"":77.6,""100620"":11.53,""100630"":47419305.71,""100640"":121995.7,""1701"":15669247.589}",kg net weight,"{""CAS"":0.0,""CON"":0.00015758559399999997,""OTH"":0.07019173122661765,""SGC"":0.11192319706428569,""YAM"":0.0}",Mt crop equivalent,scripts/create_fiji_v28_population_crop_trade.py,working-tree-2026-08-04,
CALC_CROP_V28_EXPORTS_2025,selected HS net weights grouped to model crops with rice/sugar conversions and coconut one-to-one mapping; kg / 1e9,SRC_FOOD_COMTRADE_CROPS_FJI_2025 SRC_FOOD_FIJI_IMTS_2025,ASM_CROP_RICE_PADDY_EQUIV ASM_CROP_SUGAR_CANE_EQUIV ASM_CROP_COCONUT_ONE_TO_ONE ASM_CROP_OTHER_GROUP_FIXED,,"{""070999"":745572.29,""071410"":1052346.66,""071420"":20.0,""071440"":5405195.08,""071490"":40837.24,""080111"":170.0,""080112"":42100.03,""080119"":28679.18,""081090"":60820.52,""0904"":23651.492,""100610"":0.0,""100620"":672.5,""100630"":2457819.641,""100640"":75176.88,""1701"":52833641.73}",kg net weight,"{""CAS"":0.00105234666,""CON"":7.094920999999999e-05,""OTH"":0.0045967370508235295,""SGC"":0.37738315521428567,""YAM"":0.00540519508}",Mt crop equivalent,scripts/create_fiji_v28_population_crop_trade.py,working-tree-2026-08-04,
CALC_CROP_V28_FINAL_DEMAND,resident_kg_per_person * population / 1e9 + exports_2025_Mt * population/population_2025,,ASM_FOOD_PER_CAPITA_CONSTANT ASM_FOOD_TOURISM_EXCLUDED ASM_CROP_TRADE_POPULATION_SCALE,CALC_FOOD_POPULATION_FJI_2020_2050 CALC_CROP_V28_RESIDENT_CAS CALC_CROP_V28_RESIDENT_YAM CALC_CROP_V28_RESIDENT_CON CALC_CROP_V28_RESIDENT_OTH CALC_CROP_V28_RESIDENT_SGC CALC_CROP_V28_EXPORTS_2025,"{""exports_2025_mt"":{""CAS"":0.00105234666,""CON"":7.094920999999999e-05,""OTH"":0.0045967370508235295,""SGC"":0.37738315521428567,""YAM"":0.00540519508},""reference_population"":933154.0,""resident_kg_per_person"":{""CAS"":62.0,""CON"":25.676666666666666,""OTH"":141.93853729662246,""SGC"":201.1428571428571,""YAM"":64.47607269839524}}",kg/person/year; Mt; people,"{""CAS"":{""2020"":0.0577595381060335,""2021"":0.05786988537975861,""2022"":0.058041024658402066,""2023"":0.0583392400594761,""2024"":0.05863202647568723,""2025"":0.05890789466,""2026"":0.059168485933419473,""2027"":0.05942377447743798,""2028"":0.05967893676599455,""2029"":0.05992601870498773,""2030"":0.06016741914819415,""2031"":0.06039423708554788,""2032"":0.060607293177551445,""2033"":0.06081447839057536,""2034"":0.06101490893638613,""2035"":0.0612104155191817,""2036"":0.061401440033078826,""2037"":0.06159094948143282,""2038"":0.061774146156690406,""2039"":0.0619461060958364,""2040"":0.062108723130799716,""2041"":0.062270708888453395,""2042"":0.062422341698228974,""2043"":0.06255150103578136,""2044"":0.06266999178680083,""2045"":0.06277781395128737,""2046"":0.0628735787191598,""2047"":0.06295962181646375,""2048"":0.06303682703143276,""2049"":0.06309907097416328,""2050"":0.06314420730180256},""CON"":{""2020"":0.023562766082140335,""2021"":0.02360778179874481,""2022"":0.02367759736379901,""2023"":0.023799253110503554,""2024"":0.023918694125155477,""2025"":0.02403123341666667,""2026"":0.024137540555192568,""2027"":0.024241684467062423,""2028"":0.0243457768735357,""2029"":0.02444657293462833,""2030"":0.024545051252875195,""2031"":0.02463758069781792,""2032"":0.02472449605453423,""2033"":0.024809016410309907,""2034"":0.024890781227368954,""2035"":0.02497053733396167,""2036"":0.025048464998976054,""2037"":0.025125774599231564,""2038"":0.025200508929658447,""2039"":0.025270659279790365,""2040"":0.025336998230575912,""2041"":0.025403079654378588,""2042"":0.025464937635662318,""2043"":0.02551762765635611,""2044"":0.025565965471039523,""2045"":0.025609951079712544,""2046"":0.025649017923012885,""2047"":0.02568411885077713,""2048"":0.02571561440078129,""2049"":0.0257410065612916,""2050"":0.025759419740566312},""OTH"":{""2020"":0.13437563768676064,""2021"":0.13463235693625644,""2022"":0.13503050675626974,""2023"":0.135724294933969,""2024"":0.13640545275957638,""2025"":0.13704725088331596,""2026"":0.13765350778372715,""2027"":0.1382474280611649,""2028"":0.13884105460948423,""2029"":0.13941588249422487,""2030"":0.13997749256863684,""2031"":0.14050517692987172,""2032"":0.14100084481719916,""2033"":0.14148285430052032,""2034"":0.14194914927600616,""2035"":0.1424039888158738,""2036"":0.14284840097203763,""2037"":0.14328928837878047,""2038"":0.1437154893296025,""2039"":0.14411554838888552,""2040"":0.14449387149340567,""2041"":0.14487072595233375,""2042"":0.14522349462355175,""2043"":0.14552397951169158,""2044"":0.14579964428932526,""2045"":0.14605048895645278,""2046"":0.14627328249277155,""2047"":0.14647345888697225,""2048"":0.1466530742428838,""2049"":0.14679788269826305,""2050"":0.14690289085809685},""SGC"":{""2020"":0.5540646811932611,""2021"":0.5551231994751216,""2022"":0.5567648717074577,""2023"":0.559625535530975,""2024"":0.5624341212239204,""2025"":0.5650804169285714,""2026"":0.5675801671960311,""2027"":0.5700290504522344,""2028"":0.5724767225891221,""2029"":0.5748468830898095,""2030"":0.5771625432212935,""2031"":0.5793383190718223,""2032"":0.5813820829169475,""2033"":0.5833695297138959,""2034"":0.5852921816274581,""2035"":0.5871675998877107,""2036"":0.5890000234122585,""2037"":0.5908179135050187,""2038"":0.5925752476319974,""2039"":0.5942247921398851,""2040"":0.5957847138184161,""2041"":0.5973385799003692,""2042"":0.5987931341984405,""2043"":0.6000321092583296,""2044"":0.6011687447360481,""2045"":0.6022030406315959,""2046"":0.6031216746325011,""2047"":0.6039470524461027,""2048"":0.6046876519076104,""2049"":0.6052847337302157,""2050"":0.6057177088855534},""YAM"":{""2020"":0.06429304655582274,""2021"":0.06441587583458,""2022"":0.06460637364619952,""2023"":0.064938321880095,""2024"":0.06526422702590516,""2025"":0.0655713002227983,""2026"":0.06586136845089327,""2027"":0.06614553412783511,""2028"":0.06642955926784475,""2029"":0.06670459004419252,""2030"":0.06697329665859056,""2031"":0.06722577125731757,""2032"":0.06746292733043299,""2033"":0.06769354843620035,""2034"":0.0679166508160941,""2035"":0.06813427225563141,""2036"":0.06834690463407504,""2037"":0.06855785056933208,""2038"":0.06876176965797828,""2039"":0.06895318095965723,""2040"":0.06913419252835212,""2041"":0.06931450141238596,""2042"":0.06948328626797802,""2043"":0.06962705554963554,""2044"":0.06975894946052077,""2045"":0.0698789680006337,""2046"":0.06998556526371995,""2047"":0.07008134118302553,""2048"":0.07016727951707594,""2049"":0.0702365642246587,""2050"":0.0702868061779261}}",Mt/year by commodity and year,scripts/create_fiji_v28_population_crop_trade.py,working-tree-2026-08-04,
CALC_CROP_V28_IMPORT_FLOOR,imports_2025_Mt * population/population_2025,,ASM_CROP_TRADE_POPULATION_SCALE ASM_CROP_IMPORT_BACKSTOP,CALC_FOOD_POPULATION_FJI_2020_2050 CALC_CROP_V28_IMPORTS_2025,"{""imports_2025_mt"":{""CAS"":0.0,""CON"":0.00015758559399999997,""OTH"":0.07019173122661765,""SGC"":0.11192319706428569,""YAM"":0.0},""reference_population"":933154.0}",Mt; people,"{""CAS"":{""2020"":0.0,""2021"":0.0,""2022"":0.0,""2023"":0.0,""2024"":0.0,""2025"":0.0,""2026"":0.0,""2027"":0.0,""2028"":0.0,""2029"":0.0,""2030"":0.0,""2031"":0.0,""2032"":0.0,""2033"":0.0,""2034"":0.0,""2035"":0.0,""2036"":0.0,""2037"":0.0,""2038"":0.0,""2039"":0.0,""2040"":0.0,""2041"":0.0,""2042"":0.0,""2043"":0.0,""2044"":0.0,""2045"":0.0,""2046"":0.0,""2047"":0.0,""2048"":0.0,""2049"":0.0,""2050"":0.0},""CON"":{""2020"":0.00015451360423147944,""2021"":0.00015480879625585272,""2022"":0.00015526661409228057,""2023"":0.00015606437560437394,""2024"":0.00015684761393906682,""2025"":0.00015758559399999997,""2026"":0.00015828270651522467,""2027"":0.0001589656336013605,""2028"":0.00015964822293918472,""2029"":0.00016030919638506397,""2030"":0.0001609549711569194,""2031"":0.00016156173599878046,""2032"":0.00016213168627467276,""2033"":0.0001626859312540738,""2034"":0.00016322210669880211,""2035"":0.00016374510995937646,""2036"":0.0001642561231548876,""2037"":0.00016476308337065907,""2038"":0.0001652531561708485,""2039"":0.00016571316937130204,""2040"":0.00016614818919669417,""2041"":0.00016658152028052817,""2042"":0.00016698715600280766,""2043"":0.00016733267252561527,""2044"":0.00016764964931608928,""2045"":0.00016793808637422975,""2046"":0.0001681942684686086,""2047"":0.00016842444394299117,""2048"":0.00016863097703555897,""2049"":0.0001687974869531974,""2050"":0.00016891823197460868},""OTH"":{""2020"":0.06882340640269427,""2021"":0.06895489075167002,""2022"":0.0691588118443893,""2023"":0.06951415055409267,""2024"":0.06986302035417824,""2025"":0.07019173122661765,""2026"":0.07050223888827208,""2027"":0.07080642808006726,""2028"":0.07111046683210388,""2029"":0.0714048774395931,""2030"":0.0716925182579474,""2031"":0.07196278328418876,""2032"":0.0722166503767478,""2033"":0.0724635220205341,""2034"":0.07270234513723778,""2035"":0.07293530110335789,""2036"":0.07316291645804933,""2037"":0.07338872653563813,""2038"":0.07360701462529927,""2039"":0.07381191357644915,""2040"":0.07400567998546605,""2041"":0.0741986941956902,""2042"":0.07437937234571296,""2043"":0.07453327221871318,""2044"":0.07467445993211565,""2045"":0.07480293548592035,""2046"":0.07491704404278317,""2047"":0.07501956873823738,""2048"":0.07511156265059285,""2049"":0.07518572945155973,""2050"":0.0752395116652426},""SGC"":{""2020"":0.10974135475551734,""2021"":0.10995101119857859,""2022"":0.11027617059053456,""2023"":0.11084277072613026,""2024"":0.11139905595663258,""2025"":0.11192319706428569,""2026"":0.11241831250876899,""2027"":0.1129033529296727,""2028"":0.11338815346906259,""2029"":0.1138576015915693,""2030"":0.11431625504595498,""2031"":0.11474720218549676,""2032"":0.11515200224003437,""2033"":0.11554564780418025,""2034"":0.11592645970733782,""2035"":0.1162979162314572,""2036"":0.11666085696183667,""2037"":0.11702091911405055,""2038"":0.11736898719057441,""2039"":0.11769570581237009,""2040"":0.11800467320214453,""2041"":0.11831244118435001,""2042"":0.11860053888242388,""2043"":0.11884593767104132,""2044"":0.11907106647174266,""2045"":0.11927592528452792,""2046"":0.11945787541274525,""2047"":0.11962135466439998,""2048"":0.11976804221008872,""2049"":0.11988630379639213,""2050"":0.11997206143757566},""YAM"":{""2020"":0.0,""2021"":0.0,""2022"":0.0,""2023"":0.0,""2024"":0.0,""2025"":0.0,""2026"":0.0,""2027"":0.0,""2028"":0.0,""2029"":0.0,""2030"":0.0,""2031"":0.0,""2032"":0.0,""2033"":0.0,""2034"":0.0,""2035"":0.0,""2036"":0.0,""2037"":0.0,""2038"":0.0,""2039"":0.0,""2040"":0.0,""2041"":0.0,""2042"":0.0,""2043"":0.0,""2044"":0.0,""2045"":0.0,""2046"":0.0,""2047"":0.0,""2048"":0.0,""2049"":0.0,""2050"":0.0}}",Mt/year by import technology and year,scripts/create_fiji_v28_population_crop_trade.py,working-tree-2026-08-04,
CALC_CROP_V28_IMPORT_VC,select screening VC above maximum undiscounted crop-balance marginal value in unchanged v2.7,SRC_FIJI_V27_SOLVED,ASM_CROP_IMPORT_SCREENING_COST,,"{""approximate_undiscounted_dual"":3.64,""maximum_discounted_dual"":2.8529169}",million USD/Mt,10.0,million USD/Mt,scripts/create_fiji_v28_population_crop_trade.py,working-tree-2026-08-04,
CALC_CROP_V28_SOLVER_VALIDATION,deterministic source/generated checks + MUIO generation/preprocessing + GLPK check + bounded/full CBC + unchanged v2.7 comparison,SRC_FIJI_V28_VALIDATION,,CALC_CROP_V28_FINAL_DEMAND CALC_CROP_V28_IMPORT_FLOOR,"{""candidate_objective"":4158.92072593,""checks"":{""cbc_candidate"":""optimal"",""cbc_drought"":""optimal"",""cbc_live"":""optimal"",""glpsol_check"":""pass"",""source"":25930,""source_and_generated"":25935},""control_objective"":4130.8237152,""matrix"":{""columns"":133862,""nonzeros"":732134,""rows"":174098}}",status; objective; matrix dimensions; seconds,"{""objective_change"":{""absolute"":28.097010729999965,""percent"":0.6801793701971093},""status"":""pass"",""timestamp_order"":true}",validation status,scripts/finalize_fiji_v28_population_crop_trade.py,working-tree-2026-08-04,
CALC_CROP_V28_DROUGHT_VALIDATION,cap domestic crop production at 5 percent and compare import activity with the normal solution,SRC_FIJI_V28_VALIDATION,ASM_FOOD_SHOCK_95PCT_DIAGNOSTIC,CALC_CROP_V28_FINAL_DEMAND CALC_CROP_V28_IMPORT_FLOOR,"{""IMPCRPCAS"":{""2020"":0.0578,""2025"":0.0589,""2050"":0.0631},""IMPCRPCON"":{""2020"":0.016,""2025"":0.0238,""2050"":0.0256},""IMPCRPOTH"":{""2020"":0.06559999999999999,""2025"":0.06680000000000001,""2050"":0.0717},""IMPCRPYAM"":{""2020"":0.0643,""2025"":0.0656,""2050"":0.0703},""IMPSUGFJI"":{""2020"":0.1296,""2025"":0.16910000000000003,""2050"":0.2016}}",Mt by technology and sampled year,"{""2025_import_increase_mt"":{""IMPCRPCAS"":0.0589,""IMPCRPCON"":0.0238,""IMPCRPOTH"":0.06680000000000001,""IMPCRPYAM"":0.0656,""IMPSUGFJI"":0.16910000000000003},""objective"":4276.25190973,""status"":""optimal""}",validation status and Mt,scripts/create_fiji_v28_drought_test.py,working-tree-2026-08-04,
CALC_FISH_V29_RESIDENT_FOOD,"mean(28.18, 28.10, 27.95)",SRC_FOOD_FAOSTAT_FBS_FIJI_2021_23,ASM_FOOD_PER_CAPITA_CONSTANT ASM_FISH_AGGREGATE_MARKET_WEIGHT,,"{""2021"":28.18,""2022"":28.1,""2023"":27.95,""element"":""Food supply quantity (kg/capita/yr)"",""item"":""Fish, Seafood""}",kg/person/year,28.076666666666668,kg FSHFOOD/person/year,scripts/create_fiji_v29_population_fisheries_trade.py,working-tree-2026-08-04,
CALC_FISH_V29_GROSS_IMPORTS_2025,sum import net weight over HS0301-0309 and HS1604-1605,SRC_FOOD_COMTRADE_FISH_FJI_2025,ASM_FISH_AGGREGATE_MARKET_WEIGHT,,"{""0301"":31.0,""0302"":185665.88,""0303"":14494182.836,""0304"":78926.77,""0305"":21968.78,""0306"":420449.242,""0307"":171579.27,""0308"":30.0,""0309"":0.0,""1604"":9317887.186,""1605"":27390.57}",kg net weight,24718111.533999998,kg,scripts/create_fiji_v29_population_fisheries_trade.py,working-tree-2026-08-04,
CALC_FISH_V29_REEXPORTS_2025,sum reported re-export net weight over HS0301-0309 and HS1604-1605,SRC_FOOD_COMTRADE_FISH_FJI_2025,ASM_FISH_AGGREGATE_MARKET_WEIGHT,,"{""0301"":0.0,""0302"":377639.95,""0303"":26821304.74,""0304"":0.0,""0305"":0.0,""0306"":23320.0,""0307"":2680.0,""0308"":200.0,""0309"":0.0,""1604"":5976500.55,""1605"":0.0}",kg net weight,33201645.24,kg,scripts/create_fiji_v29_population_fisheries_trade.py,working-tree-2026-08-04,
CALC_FISH_V29_RETAINED_IMPORTS_2025,"sum over HS headings of max(import net weight - reported re-export net weight, 0)",SRC_FOOD_COMTRADE_FISH_FJI_2025 SRC_FOOD_FIJI_IMTS_2025,ASM_FISH_RETAINED_IMPORT_METHOD ASM_FISH_AGGREGATE_MARKET_WEIGHT,CALC_FISH_V29_GROSS_IMPORTS_2025 CALC_FISH_V29_REEXPORTS_2025,"{""0301"":31.0,""0302"":0.0,""0303"":0.0,""0304"":78926.77,""0305"":21968.78,""0306"":397129.242,""0307"":168899.27,""0308"":0.0,""0309"":0.0,""1604"":3341386.636000001,""1605"":27390.57}",kg by HS heading,4035732.268000001,kg,scripts/create_fiji_v29_population_fisheries_trade.py,working-tree-2026-08-04,
CALC_FISH_V29_DOMESTIC_EXPORTS_2025,sum domestic-export net weight over HS0301-0309 and HS1604-1605,SRC_FOOD_COMTRADE_FISH_FJI_2025,ASM_FISH_AGGREGATE_MARKET_WEIGHT,,"{""0301"":154346.22,""0302"":992016.62,""0303"":3703517.71,""0304"":6941.07,""0305"":0.0,""0306"":4515.48,""0307"":9966.66,""0308"":3478.4,""0309"":708.0,""1604"":645605.23,""1605"":3949.0}",kg net weight,5525044.39,kg,scripts/create_fiji_v29_population_fisheries_trade.py,working-tree-2026-08-04,
CALC_FISH_V29_FINAL_DEMAND,resident_fish_kg_per_person * population / 1e9 + domestic_exports_2025_kg/1e9 * population/population_2025,,ASM_FOOD_PER_CAPITA_CONSTANT ASM_FOOD_TOURISM_EXCLUDED ASM_FISH_TRADE_POPULATION_SCALE ASM_FISH_AGGREGATE_MARKET_WEIGHT,CALC_FOOD_POPULATION_FJI_2020_2050 CALC_FISH_V29_RESIDENT_FOOD CALC_FISH_V29_DOMESTIC_EXPORTS_2025,"{""exports_2025_kg"":5525044.39,""reference_population"":933154.0,""resident_kg_per_person"":28.076666666666668}",kg/person/year; kg; people,"{""2020"":0.03110644977004516,""2021"":0.03116587739083206,""2022"":0.031258044599043314,""2023"":0.031418648764144734,""2024"":0.03157632914469943,""2025"":0.03172489819666667,""2026"":0.031865239854909404,""2027"":0.03200272572359487,""2028"":0.03214014359729088,""2029"":0.03227320979166153,""2030"":0.03240321621150655,""2031"":0.03252536921006908,""2032"":0.03264011075478062,""2033"":0.03275169053248233,""2034"":0.032859632578248,""2035"":0.03296492281942478,""2036"":0.03306779923847577,""2037"":0.033169859717653266,""2038"":0.03326852044735782,""2039"":0.03336112962300056,""2040"":0.033448707169423345,""2041"":0.03353594474089884,""2042"":0.033617606723238734,""2043"":0.03368716559745497,""2044"":0.03375097889506195,""2045"":0.033809046616059664,""2046"":0.03386062081556408,""2047"":0.03390695940088018,""2048"":0.033948538336934175,""2049"":0.0339820598667373,""2050"":0.034006368075468786}",Mt FSHFOOD/year,scripts/create_fiji_v29_population_fisheries_trade.py,working-tree-2026-08-04,
CALC_FISH_V29_IMPORT_FLOOR,retained_imports_2025_kg/1e9 * population/population_2025,,ASM_FISH_TRADE_POPULATION_SCALE ASM_FISH_IMPORT_BACKSTOP ASM_FISH_RETAINED_IMPORT_METHOD,CALC_FOOD_POPULATION_FJI_2020_2050 CALC_FISH_V29_RETAINED_IMPORTS_2025,"{""reference_population"":933154.0,""retained_imports_2025_kg"":4035732.268000001}",kg; people,"{""2020"":0.003957059288312631,""2021"":0.003964619090879479,""2022"":0.003976343704585842,""2023"":0.003996774200767643,""2024"":0.004016832761582882,""2025"":0.004035732268000001,""2026"":0.0040535851655949355,""2027"":0.004071074777482997,""2028"":0.004088555739711371,""2029"":0.004105483123719748,""2030"":0.004122021273042187,""2031"":0.004137560386670724,""2032"":0.004152156687393328,""2033"":0.0041663507789404634,""2034"":0.0041800821136943195,""2035"":0.0041934761117203645,""2036"":0.0042065630468275045,""2037"":0.004219546186018395,""2038"":0.004232096842224911,""2039"":0.004243877678719244,""2040"":0.004255018440396703,""2041"":0.004266115953775725,""2042"":0.004276504195060375,""2043"":0.004285352796920655,""2044"":0.004293470502537345,""2045"":0.004300857311910443,""2046"":0.004307418078783387,""2047"":0.004313312821860397,""2048"":0.004318602088759284,""2049"":0.004322866370985206,""2050"":0.004325958624323476}",Mt FSHFOOD/year,scripts/create_fiji_v29_population_fisheries_trade.py,working-tree-2026-08-04,
CALC_FISH_V29_CAPTURE_INTENSITY,0.033508266 PJ capture service / (23661 tonne / 1e6 tonne/Mt),SRC_FIJI_V27_SOLVED,ASM_FISH_SERVICE_INTENSITY_FIXED,CALC_FSH_CAPTURE_SERVICE,"{""landings_tonnes"":23661.0,""service_pj"":0.033508266}",PJ; tonne,1.4161813110181312,PJ FSHCAPSERV/Mt FSHRAW,scripts/create_fiji_v29_population_fisheries_trade.py,working-tree-2026-08-04,
CALC_FISH_V29_AQUACULTURE_INTENSITY,0.000005841963 PJ aquaculture service / (4.32738 tonne / 1e6 tonne/Mt),SRC_FIJI_V27_SOLVED,ASM_FISH_SERVICE_INTENSITY_FIXED,CALC_FSH_AQ_SERVICE,"{""harvest_tonnes"":4.32738,""service_pj"":5.841963e-06}",PJ; tonne,1.35,PJ FSHAQSERV/Mt FSHRAW,scripts/create_fiji_v29_population_fisheries_trade.py,working-tree-2026-08-04,
CALC_FISH_V29_POST_INTENSITY,0.019242795528 PJ post-harvest service / (23665.32738 tonne / 1e6 tonne/Mt),SRC_FIJI_V27_SOLVED,ASM_FISH_SERVICE_INTENSITY_FIXED,CALC_FSH_POST_SERVICE,"{""service_pj"":0.019242795528,""throughput_tonnes"":23665.32738}",PJ; tonne,0.8131218816039891,PJ FSHPOSTSERV/Mt FSHFOOD,scripts/create_fiji_v29_population_fisheries_trade.py,working-tree-2026-08-04,
CALC_FISH_V29_IMPORT_VC,select screening VC above 138.737130672 maximum observed undiscounted domestic marginal value,SRC_FIJI_V29_VALIDATION,ASM_FISH_IMPORT_SCREENING_COST,,"{""maximum_discounted_dual"":111.38863,""maximum_undiscounted_dual"":138.737130672,""retained_import_pilot_vc"":1000}",million USD/Mt,200.0,million USD/Mt,scripts/create_fiji_v29_population_fisheries_trade.py,working-tree-2026-08-04,
CALC_FISH_V29_SOLVER_VALIDATION,deterministic source/generated checks + MUIO generation/preprocessing + GLPK check + bounded/full CBC + unchanged v2.8 comparison + annual balances/duals,SRC_FIJI_V29_VALIDATION SRC_FIJI_V28_SOLVED,,CALC_FISH_V29_FINAL_DEMAND CALC_FISH_V29_IMPORT_FLOOR CALC_FISH_V29_CAPTURE_INTENSITY CALC_FISH_V29_AQUACULTURE_INTENSITY CALC_FISH_V29_POST_INTENSITY CALC_FISH_V29_IMPORT_VC,"{""checks"":{""application_generation_and_preprocessing"":""pass"",""cbc_bounded_candidate"":""optimal"",""cbc_full_candidate"":""optimal"",""cbc_live"":""optimal"",""cbc_shock"":""optimal"",""deterministic_generated"":{""checks"":24382,""status"":""pass""},""deterministic_source"":{""checks"":24373,""status"":""pass""},""glpsol_5_check"":""pass""},""control"":{""case"":""Fiji_v2.8"",""matrix"":{""columns"":133862,""nonzeros"":732134,""rows"":174098},""objective"":4158.92072593,""run"":""Population_Crop_Trade_v2.8""},""live"":{""elapsed_seconds"":45.58399295806885,""matrix"":{""columns"":137090,""nonzeros"":743918,""objrow_nonzeros"":26288,""rows"":178353},""objective"":4170.87205658,""solver_timer"":""   Result - Optimal solution found - Total time (CPU seconds):       38.60   (Wallclock seconds):       39.14""}}",status; objective; matrix dimensions; seconds,"{""maximum_balance_residual"":1.0500000036106627e-09,""normal_2025"":{""aquaculture_mt"":0.027689166,""capture_mt"":0.0,""domestic_exports_mt"":0.00552504439,""domestic_mt"":0.027689166,""final_demand_mt"":0.03172489819666667,""imports_mt"":0.0040357323,""resident_food_mt"":0.02619985380666667},""objective_change"":{""absolute"":11.951330650000273,""percent"":0.28736615669266996},""status"":""pass""}",validation status; Mt; PJ,scripts/finalize_fiji_v29_population_fisheries_trade.py,working-tree-2026-08-04,
CALC_FISH_V29_SHOCK_VALIDATION,cap each domestic harvest link at 2.5 percent of normal domestic supply and verify imports cover the resulting 95 percent loss,SRC_FIJI_V29_VALIDATION,ASM_FOOD_SHOCK_95PCT_DIAGNOSTIC,CALC_FISH_V29_FINAL_DEMAND CALC_FISH_V29_IMPORT_FLOOR,"{""aquaculture_mt"":0.00069222915,""capture_mt"":0.00069222915,""domestic_fraction_of_normal"":0.049999999999999996,""domestic_mt"":0.0013844583,""final_demand_mt"":0.03172489819666667,""import_increase_mt"":0.0263047077,""imports_mt"":0.03034044}",Mt; fraction,"{""objective"":4232.12434577,""shock_2025"":{""aquaculture_mt"":0.00069222915,""capture_mt"":0.00069222915,""domestic_fraction_of_normal"":0.049999999999999996,""domestic_mt"":0.0013844583,""final_demand_mt"":0.03172489819666667,""import_increase_mt"":0.0263047077,""imports_mt"":0.03034044},""status"":""optimal""}",validation status; objective; Mt,scripts/create_fiji_v29_fisheries_shock.py,working-tree-2026-08-04,
